128;16*16;0.00168424
128;32*32;0.00259047
128;64*64;0.00277014
128;128*128;0.00302143
128;256*256;0.00385082
128;512*512;0.0129163
128;1024*1024;0.0749959
128;2048*2048;0.358437
128;4096*4096;1.89617
