256;16*16;0.00837328
256;32*32;0.0138663
256;64*64;0.0107781
256;128*128;0.00785902
256;256*256;0.00905492
256;512*512;0.014384
256;1024*1024;0.0782197
256;2048*2048;0.322431
256;4096*4096;1.71364
