64;16*16;0.00123589
64;32*32;0.00120454
64;64*64;0.00117338
64;128*128;0.00129049
64;256*256;0.00186398
64;512*512;0.00645711
64;1024*1024;0.0518507
64;2048*2048;0.333071
64;4096*4096;1.26808
