32;16*16;0.0015008
32;32*32;0.00153913
32;64*64;0.00159385
32;128*128;0.00163922
32;256*256;0.00244985
32;512*512;0.0111689
32;1024*1024;0.0715615
32;2048*2048;0.37898
32;4096*4096;1.85572
